 ,genotype,time_off_food,bends,omega,tail_touch,food,additive,note,date,plate,transfer_technique,culture_conditons
JB,cest-1.2,5,2,,,OP50,,contaminated?,2/6/2023,311,,
JB,cest-1.2,5,2,,,OP50,,contaminated?,2/6/2023,311,,
JB,cest-1.2,5,3,,,OP50,,contaminated?,2/6/2023,311,,
JB,cest-1.2,5,3,,,OP50,,contaminated?,2/6/2023,312,,
JB,cest-1.2,5,5,,,OP50,,contaminated?,2/6/2023,312,,
JB,cest-1.2,5,2,,,OP50,,contaminated?,2/6/2023,312,,
JB,cest-1.2,5,2,,,OP50,,contaminated?,2/6/2023,312,,
JB,cest-1.2,5,3,,,OP50,,contaminated?,2/6/2023,312,,
JB,cest-1.2,5,2,,,OP50,,contaminated?,2/6/2023,312,,
JB,cest-1.2,5,1,,,OP50,,contaminated?,2/6/2023,312,,
JB,cest-1.2,5,3,,,OP50,,contaminated?,2/6/2023,312,,
JB,odr-7,5,3,,,OP50,,,2/22/2023,313,,
JB,odr-7,5,3,,,OP50,,,2/22/2023,313,,
JB,odr-7,5,4,,,OP50,,,2/22/2023,313,,
JB,odr-7,5,4,,,OP50,,,2/22/2023,313,,
JB,odr-7,5,6,,,OP50,,,2/22/2023,313,,
JB,odr-7,5,2,,,OP50,,,2/22/2023,313,,
JB,odr-7,5,4,,,OP50,,,2/22/2023,313,,
JB,odr-7,5,4,,,OP50,,,2/22/2023,313,,
JB,odr-7,5,4,,,OP50,,,2/22/2023,313,,
JB,odr-7,5,2,,,OP50,,,2/22/2023,313,,
JB,odr-7,5,4,,,OP50,,,2/22/2023,314,,
JB,odr-7,5,3,,,OP50,,,2/22/2023,314,,
JB,odr-7,5,4,,,OP50,,,2/22/2023,314,,
JB,odr-7,5,2,,,OP50,,,2/22/2023,314,,
JB,odr-7,5,3,,,OP50,,,2/22/2023,314,,
JB,odr-7,5,5,,,OP50,,,2/22/2023,314,,
JB,odr-7,5,2,,,OP50,,,2/22/2023,314,,
JB,odr-7,5,2,,,OP50,,,2/22/2023,314,,
JB,odr-7,5,3,,,OP50,,,2/22/2023,314,,
JB,trpa-1,5,3,,,OP50,,,2/22/2023,315,,
JB,trpa-1,5,1,,,OP50,,,2/22/2023,315,,
JB,trpa-1,5,3,,,OP50,,,2/22/2023,315,,
JB,trpa-1,5,2,,,OP50,,,2/22/2023,315,,
JB,trpa-1,5,3,,,OP50,,,2/22/2023,315,,
JB,trpa-1,5,3,,,OP50,,,2/22/2023,315,,
JB,trpa-1,5,1,,,OP50,,,2/22/2023,315,,
JB,trpa-1,5,1,,,OP50,,,2/22/2023,315,,
JB,trpa-1,5,1,,,OP50,,,2/22/2023,315,,
JB,trpa-1,5,2,,,OP50,,,2/22/2023,315,,
JB,trpa-1,5,2,,,OP50,,,2/22/2023,316,,
JB,trpa-1,5,4,,,OP50,,,2/22/2023,316,,
JB,trpa-1,5,1,,,OP50,,,2/22/2023,316,,
JB,trpa-1,5,2,,,OP50,,,2/22/2023,316,,
JB,trpa-1,5,2,,,OP50,,,2/22/2023,316,,
JB,trpa-1,5,2,,,OP50,,,2/22/2023,316,,
JB,trpa-1,5,3,,,OP50,,,2/22/2023,316,,
JB,trpa-1,5,1,,,OP50,,,2/22/2023,316,,
JB,trpa-1,5,2,,,OP50,,,2/22/2023,316,,
JB,trpa-1,5,2,,,OP50,,,2/22/2023,316,,
JB,cest-1.2,5,1,,,OP50,,,2/22/2023,317,,
JB,cest-1.2,5,3,,,OP50,,,2/22/2023,317,,
JB,cest-1.2,5,5,,,OP50,,,2/22/2023,317,,
JB,cest-1.2,5,2,,,OP50,,,2/22/2023,317,,
JB,cest-1.2,5,1,,,OP50,,,2/22/2023,317,,
JB,cest-1.2,5,1,,,OP50,,,2/22/2023,317,,
JB,cest-1.2,5,2,,,OP50,,,2/22/2023,317,,
JB,cest-1.2,5,2,,,OP50,,,2/22/2023,317,,
JB,cest-1.2,5,3,,,OP50,,,2/22/2023,317,,
JB,cest-1.2,5,3,,,OP50,,,2/22/2023,317,,
JB,cest-1.2,5,3,,,OP50,,,2/22/2023,318,,
JB,cest-1.2,5,3,,,OP50,,,2/22/2023,318,,
JB,cest-1.2,5,3,,,OP50,,,2/22/2023,318,,
JB,cest-1.2,5,2,,,OP50,,,2/22/2023,318,,
JB,cest-1.2,5,3,,,OP50,,,2/22/2023,318,,
JB,trpa-2,5,4,,,OP50,,,2/22/2023,319,,
JB,trpa-2,5,2,,,OP50,,,2/22/2023,319,,
JB,trpa-2,5,1,,,OP50,,,2/22/2023,319,,
JB,trpa-2,5,3,,,OP50,,,2/22/2023,319,,
JB,trpa-2,5,1,,,OP50,,,2/22/2023,319,,
JB,trpa-2,5,4,,,OP50,,,2/22/2023,319,,
JB,trpa-2,5,5,,,OP50,,,2/22/2023,319,,
JB,trpa-2,5,2,,,OP50,,,2/22/2023,319,,
JB,trpa-2,5,3,,,OP50,,,2/22/2023,319,,
JB,trpa-2,5,1,,,OP50,,,2/22/2023,320,,
JB,trpa-2,5,2,,,OP50,,,2/22/2023,320,,
JB,trpa-2,5,2,,,OP50,,,2/22/2023,320,,
JB,trpa-2,5,4,,,OP50,,,2/22/2023,320,,
JB,trpa-2,5,2,,,OP50,,,2/22/2023,320,,
JB,trpa-2,5,1,,,OP50,,,2/22/2023,320,,
JB,trpa-2,5,3,,,OP50,,,2/22/2023,320,,
JB,trpa-2,5,4,,,OP50,,,2/22/2023,320,,
JB,trpa-2,5,1,,,OP50,,,2/22/2023,320,,
JB,trpa-2,5,2,,,OP50,,,2/22/2023,320,,
JB,N2,5,2,,,OP50,,,2/22/2023,321,,
JB,N2,5,2,,,OP50,,,2/22/2023,321,,
JB,N2,5,4,,,OP50,,,2/22/2023,321,,
JB,N2,5,2,,,OP50,,,2/22/2023,321,,
JB,N2,5,2,,,OP50,,,2/22/2023,321,,
JB,N2,5,3,,,OP50,,,2/22/2023,321,,
JB,N2,5,4,,,OP50,,,2/22/2023,321,,
JB,N2,5,3,,,OP50,,,2/22/2023,321,,
JB,N2,5,3,,,OP50,,,2/22/2023,321,,
JB,N2,5,2,,,OP50,,,2/22/2023,321,,
JB,N2,5,4,,,OP50,,,2/22/2023,321,,
JB,N2,5,2,,,OP50,,,2/22/2023,322,,
JB,N2,5,3,,,OP50,,,2/22/2023,322,,
JB,N2,5,4,,,OP50,,,2/22/2023,322,,
JB,N2,5,2,,,OP50,,,2/22/2023,322,,
JB,N2,5,3,,,OP50,,,2/22/2023,322,,
JB,N2,5,3,,,OP50,,,2/22/2023,322,,
JB,N2,5,2,,,OP50,,,2/22/2023,322,,
JB,N2,5,3,,,OP50,,,2/22/2023,322,,
JB,N2,5,4,,,OP50,,,2/22/2023,322,,
JB,glo-1,5,2,,,OP50,,,2/22/2023,323,,
JB,glo-1,5,2,,,OP50,,,2/22/2023,323,,
JB,glo-1,5,4,,,OP50,,,2/22/2023,323,,
JB,glo-1,5,3,,,OP50,,,2/22/2023,323,,
JB,glo-1,5,2,,,OP50,,,2/22/2023,323,,
JB,glo-1,5,5,,,OP50,,,2/22/2023,323,,
JB,glo-1,5,1,,,OP50,,,2/22/2023,323,,
JB,glo-1,5,2,,,OP50,,,2/22/2023,323,,
JB,glo-1,5,2,,,OP50,,,2/22/2023,323,,
JB,glo-1,5,2,,,OP50,,,2/22/2023,323,,
JB,glo-1,5,1,,,OP50,,,2/22/2023,324,,
JB,glo-1,5,4,,,OP50,,,2/22/2023,324,,
JB,glo-1,5,3,,,OP50,,,2/22/2023,324,,
JB,glo-1,5,3,,,OP50,,,2/22/2023,324,,
JB,glo-1,5,3,,,OP50,,,2/22/2023,324,,
JB,glo-1,5,3,,,OP50,,,2/22/2023,324,,
JB,glo-1,5,2,,,OP50,,,2/22/2023,324,,
JB,glo-1,5,2,,,OP50,,,2/22/2023,324,,
JB,glo-1,5,5,,,OP50,,,2/22/2023,324,,
JB,glo-1,5,1,,,OP50,,,2/22/2023,324,,
JB,trpa-1,5,2,,,OP50,,,2/25/2023,325,,
JB,trpa-1,5,3,,,OP50,,,2/25/2023,325,,
JB,trpa-1,5,3,,,OP50,,,2/25/2023,325,,
JB,trpa-1,5,3,,,OP50,,,2/25/2023,325,,
JB,trpa-1,5,2,,,OP50,,,2/25/2023,325,,
JB,trpa-1,5,2,,,OP50,,,2/25/2023,325,,
JB,trpa-1,5,3,,,OP50,,,2/25/2023,325,,
JB,trpa-1,5,1,,,OP50,,,2/25/2023,325,,
JB,trpa-1,5,2,,,OP50,,,2/25/2023,325,,
JB,trpa-1,5,3,,,OP50,,,2/25/2023,325,,
JB,trpa-1,5,2,,,OP50,,,2/25/2023,326,,
JB,trpa-1,5,1,,,OP50,,,2/25/2023,326,,
JB,trpa-1,5,2,,,OP50,,,2/25/2023,326,,
JB,trpa-1,5,1,,,OP50,,,2/25/2023,326,,
JB,trpa-1,5,1,,,OP50,,,2/25/2023,326,,
JB,trpa-1,5,1,,,OP50,,,2/25/2023,326,,
JB,trpa-1,5,4,,,OP50,,,2/25/2023,326,,
JB,trpa-1,5,1,,,OP50,,,2/25/2023,326,,
JB,trpa-1,5,2,,,OP50,,,2/25/2023,326,,
JB,trpa-1,5,3,,,OP50,,,2/25/2023,326,,
JB,N2,5,2,,,OPtnaA,,,2/25/2023,327,,
JB,N2,5,6,,,OPtnaA,,,2/25/2023,327,,
JB,N2,5,1,,,OPtnaA,,,2/25/2023,327,,
JB,N2,5,3,,,OPtnaA,,,2/25/2023,327,,
JB,N2,5,2,,,OPtnaA,,,2/25/2023,327,,
JB,N2,5,1,,,OPtnaA,,,2/25/2023,327,,
JB,N2,5,3,,,OPtnaA,,,2/25/2023,327,,
JB,N2,5,5,,,OPtnaA,,,2/25/2023,327,,
JB,N2,5,2,,,OPtnaA,,,2/25/2023,327,,
JB,N2,5,1,,,OPtnaA,,,2/25/2023,327,,
JB,N2,5,3,,,OPtnaA,,,2/25/2023,328,,
JB,N2,5,3,,,OPtnaA,,,2/25/2023,328,,
JB,N2,5,2,,,OPtnaA,,,2/25/2023,328,,
JB,N2,5,3,,,OPtnaA,,,2/25/2023,328,,
JB,N2,5,3,,,OPtnaA,,,2/25/2023,328,,
JB,N2,5,3,,,OPtnaA,,,2/25/2023,328,,
JB,N2,5,5,,,OPtnaA,,,2/25/2023,328,,
JB,cest-1.2,5,2,,,OP50,,,2/25/2023,329,,
JB,cest-1.2,5,2,,,OP50,,,2/25/2023,329,,
JB,cest-1.2,5,5,,,OP50,,,2/25/2023,329,,
JB,cest-1.2,5,3,,,OP50,,,2/25/2023,329,,
JB,cest-1.2,5,1,,,OP50,,,2/25/2023,329,,
JB,cest-1.2,5,2,,,OP50,,,2/25/2023,329,,
JB,cest-1.2,5,4,,,OP50,,,2/25/2023,329,,
JB,cest-1.2,5,5,,,OP50,,,2/25/2023,329,,
JB,cest-1.2,5,2,,,OP50,,,2/25/2023,329,,
JB,cest-1.2,5,5,,,OP50,,,2/25/2023,329,,
JB,cest-1.2,5,4,,,OP50,,,2/25/2023,330,,
JB,cest-1.2,5,1,,,OP50,,,2/25/2023,330,,
JB,cest-1.2,5,3,,,OP50,,,2/25/2023,330,,
JB,cest-1.2,5,3,,,OP50,,,2/25/2023,330,,
JB,cest-1.2,5,1,,,OP50,,,2/25/2023,330,,
JB,cest-1.2,5,3,,,OP50,,,2/25/2023,330,,
JB,cest-1.2,5,2,,,OP50,,,2/25/2023,330,,
JB,cest-1.2,5,2,,,OP50,,,2/25/2023,330,,
JB,cest-1.2,5,3,,,OP50,,,2/25/2023,330,,
JB,cest-1.2,5,3,,,OP50,,,2/25/2023,330,,
JB,cest-1.2,5,2,,,OPtnaA,,,2/25/2023,331,,
JB,cest-1.2,5,2,,,OPtnaA,,,2/25/2023,331,,
JB,cest-1.2,5,3,,,OPtnaA,,,2/25/2023,331,,
JB,cest-1.2,5,3,,,OPtnaA,,,2/25/2023,331,,
JB,cest-1.2,5,2,,,OPtnaA,,,2/25/2023,331,,
JB,cest-1.2,5,1,,,OPtnaA,,,2/25/2023,331,,
JB,cest-1.2,5,2,,,OPtnaA,,,2/25/2023,331,,
JB,cest-1.2,5,2,,,OPtnaA,,,2/25/2023,331,,
JB,cest-1.2,5,3,,,OPtnaA,,,2/25/2023,331,,
JB,cest-1.2,5,3,,,OPtnaA,,,2/25/2023,331,,
JB,cest-1.2,5,3,,,OPtnaA,,,2/25/2023,332,,
JB,cest-1.2,5,1,,,OPtnaA,,,2/25/2023,332,,
JB,cest-1.2,5,2,,,OPtnaA,,,2/25/2023,332,,
JB,cest-1.2,5,1,,,OPtnaA,,,2/25/2023,332,,
JB,cest-1.2,5,2,,,OPtnaA,,,2/25/2023,332,,
JB,cest-1.2,5,3,,,OPtnaA,,,2/25/2023,332,,
JB,cest-1.2,5,2,,,OPtnaA,,,2/25/2023,332,,
JB,cest-1.2,5,5,,,OPtnaA,,,2/25/2023,332,,
JB,cest-1.2,5,3,,,OPtnaA,,,2/25/2023,332,,
JB,cest-1.2,5,2,,,OPtnaA,,,2/25/2023,332,,
JB,glo-1,5,1,,,OP50,,,2/25/2023,333,,
JB,glo-1,5,4,,,OP50,,,2/25/2023,333,,
JB,glo-1,5,2,,,OP50,,,2/25/2023,333,,
JB,glo-1,5,3,,,OP50,,,2/25/2023,333,,
JB,glo-1,5,2,,,OP50,,,2/25/2023,333,,
JB,glo-1,5,1,,,OP50,,,2/25/2023,333,,
JB,glo-1,5,2,,,OP50,,,2/25/2023,333,,
JB,glo-1,5,2,,,OP50,,,2/25/2023,333,,
JB,glo-1,5,2,,,OP50,,,2/25/2023,333,,
JB,glo-1,5,1,,,OP50,,,2/25/2023,333,,
JB,glo-1,5,2,,,OP50,,,2/25/2023,334,,
JB,glo-1,5,1,,,OP50,,,2/25/2023,334,,
JB,glo-1,5,3,,,OP50,,,2/25/2023,334,,
JB,glo-1,5,1,,,OP50,,,2/25/2023,334,,
JB,glo-1,5,3,,,OP50,,,2/25/2023,334,,
JB,glo-1,5,1,,,OP50,,,2/25/2023,334,,
JB,glo-1,5,4,,,OP50,,,2/25/2023,334,,
JB,N2,5,3,,,OP50,,,2/25/2023,335,,
JB,N2,5,7,,,OP50,,,2/25/2023,335,,
JB,N2,5,4,,,OP50,,,2/25/2023,335,,
JB,N2,5,2,,,OP50,,,2/25/2023,335,,
JB,N2,5,4,,,OP50,,,2/25/2023,335,,
JB,N2,5,5,,,OP50,,,2/25/2023,335,,
JB,N2,5,2,,,OP50,,,2/25/2023,335,,
JB,N2,5,3,,,OP50,,,2/25/2023,335,,
JB,N2,5,4,,,OP50,,,2/25/2023,335,,
JB,N2,5,2,,,OP50,,,2/25/2023,335,,
JB,N2,5,3,,,OP50,,,2/25/2023,336,,
JB,N2,5,3,,,OP50,,,2/25/2023,336,,
JB,N2,5,3,,,OP50,,,2/25/2023,336,,
JB,N2,5,5,,,OP50,,,2/25/2023,336,,
JB,N2,5,3,,,OP50,,,2/25/2023,336,,
JB,N2,5,2,,,OP50,,,2/25/2023,336,,
JB,N2,5,9,,,OP50,,,2/25/2023,336,,
JB,N2,5,4,,,OP50,,,2/25/2023,336,,
JB,N2,5,4,,,OP50,,,2/25/2023,336,,
JB,glo-1,5,3,,,OPtnaA,,,2/25/2023,337,,
JB,glo-1,5,2,,,OPtnaA,,,2/25/2023,337,,
JB,glo-1,5,4,,,OPtnaA,,,2/25/2023,337,,
JB,glo-1,5,2,,,OPtnaA,,,2/25/2023,337,,
JB,glo-1,5,1,,,OPtnaA,,,2/25/2023,337,,
JB,glo-1,5,1,,,OPtnaA,,,2/25/2023,337,,
JB,glo-1,5,1,,,OPtnaA,,,2/25/2023,337,,
JB,glo-1,5,3,,,OPtnaA,,,2/25/2023,337,,
JB,glo-1,5,1,,,OPtnaA,,,2/25/2023,337,,
JB,glo-1,5,2,,,OPtnaA,,,2/25/2023,337,,
JB,glo-1,5,3,,,OPtnaA,,,2/25/2023,338,,
JB,glo-1,5,1,,,OPtnaA,,,2/25/2023,338,,
JB,glo-1,5,2,,,OPtnaA,,,2/25/2023,338,,
JB,glo-1,5,4,,,OPtnaA,,,2/25/2023,338,,
JB,glo-1,5,2,,,OPtnaA,,,2/25/2023,338,,
JB,glo-1,5,2,,,OPtnaA,,,2/25/2023,338,,
JB,glo-1,5,2,,,OPtnaA,,,2/25/2023,338,,
JB,glo-1,5,1,,,OPtnaA,,,2/25/2023,338,,
JB,glo-1,5,2,,,OPtnaA,,,2/25/2023,338,,
JB,glo-1,5,2,,,OPtnaA,,,2/25/2023,338,,
JB,trpa-2,5,1,,,OP50,,,2/25/2023,339,,
JB,trpa-2,5,3,,,OP50,,,2/25/2023,339,,
JB,trpa-2,5,2,,,OP50,,,2/25/2023,339,,
JB,trpa-2,5,3,,,OP50,,,2/25/2023,339,,
JB,trpa-2,5,2,,,OP50,,,2/25/2023,339,,
JB,trpa-2,5,4,,,OP50,,,2/25/2023,339,,
JB,trpa-2,5,2,,,OP50,,,2/25/2023,339,,
JB,trpa-2,5,3,,,OP50,,,2/25/2023,339,,
JB,trpa-2,5,2,,,OP50,,,2/25/2023,339,,
JB,trpa-2,5,5,,,OP50,,,2/25/2023,339,,
JB,trpa-2,5,3,,,OP50,,,2/25/2023,340,,
JB,trpa-2,5,4,,,OP50,,,2/25/2023,340,,
JB,trpa-2,5,3,,,OP50,,,2/25/2023,340,,
JB,trpa-2,5,3,,,OP50,,,2/25/2023,340,,
JB,trpa-2,5,2,,,OP50,,,2/25/2023,340,,
JB,trpa-2,5,1,,,OP50,,,2/25/2023,340,,
JB,trpa-2,5,2,,,OP50,,,2/25/2023,340,,
JB,trpa-2,5,3,,,OP50,,,2/25/2023,340,,
JB,trpa-2,5,1,,,OP50,,,2/25/2023,340,,
JB,trpa-2,5,3,,,OP50,,,2/25/2023,340,,
